status,lead_time,lenght_of_stay,adult_count,child_count,available_units,completed_entry_forms_count,product_count,reservation_net_value,total_adr,espera_dias,espera_zona_roja,ratio_asistencia,recurrence,libere_community,bought_products,returning_inhabitant,mes_estancia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,status_num,origin_direct_channel,origin_email,origin_in_person,origin_telephone,requested_category_Hostel room,requested_category_One bedroom apartment,requested_category_One bedroom apartment superior,requested_category_Studio,requested_category_Studio superior,requested_category_Three bedroom apartment,requested_category_Three bedroom apartment superior,requested_category_Two bedroom apartment,requested_category_Two bedroom apartment superior,asset_type_apartment,asset_type_hostel,brand_libere,business_segment_Business Individual,business_segment_Leisure Group,business_segment_Leisure Individual,business_segment_MICE Group,business_segment_MICE Individual,business_segment_Mid Stay,business_segment_Travel Group,business_segment_Travel Individual,rate_type_Mid Stay,rate_type_Non Refundable,estacion_estancia_Otoño,estacion_estancia_Primavera,estacion_estancia_Verano,provincia_BIZKAIA,provincia_CORDOBA,provincia_GIPUZKOA,provincia_GRANADA,provincia_MADRID,provincia_MALAGA,provincia_NAVARRA,provincia_VALENCIA
checked_out,0,1,1,0,128,1.0,0,19.69,19.69,0,0,1.0,1,no,no,no,6,90,31.2,0.0,20.0,42.4,99.0,0.8,6.1,13.7,1006.3,1002.1,27.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,20.15,20.15,0,0,1.0,2,no,no,yes,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,7,1,0,128,1.0,0,114.46,16.35,0,0,1.0,70,yes,no,yes,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,17.32,17.32,0,0,1.0,2,no,no,yes,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,73,2,2,0,128,2.0,2,202.14,101.07,73,1,1.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,2,1,0,128,1.0,2,45.05,22.53,0,0,1.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,18,3,4,0,128,4.0,3,263.07,87.69,17,0,1.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,77,1,1,0,128,1.0,0,17.39,17.39,76,1,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,77,1,1,0,128,1.0,0,17.39,17.39,76,1,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,71,3,1,0,128,1.0,0,51.57,17.19,70,1,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,56,1,1,0,128,1.0,0,18.3,18.3,56,1,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,56,1,1,0,128,1.0,0,18.3,18.3,56,1,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,49,1,2,2,128,2.0,5,227.58,227.58,49,1,2.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,43,2,1,0,128,1.0,2,46.72,23.36,43,1,1.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,41,2,2,2,128,2.0,1,168.59,84.3,40,1,2.0,1,yes,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,14,1,1,0,128,1.0,0,52.84,52.84,13,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,12,1,1,0,128,1.0,0,19.16,19.16,12,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
cancelled,12,1,1,0,128,0.0,0,20.03,20.03,11,0,,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,10,1,1,0,128,1.0,0,21.29,21.29,10,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,8,1,4,0,128,4.0,0,68.39,68.39,8,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,8,2,1,0,128,1.0,0,32.48,16.24,7,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
cancelled,6,1,1,0,128,0.0,0,35.74,35.74,5,0,,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,6,1,1,0,128,1.0,0,17.02,17.02,5,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,5,1,2,2,128,2.0,1,80.91,80.91,4,0,2.0,1,no,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,2,2,1,0,128,1.0,0,30.36,15.18,1,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,19.25,19.25,1,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,2,2,2,128,2.0,2,156.82,78.41,0,0,2.0,1,yes,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,1,17.38,17.38,0,0,1.0,1,yes,yes,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,0,1,1,0,128,0.0,0,17.32,17.32,0,0,,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,18.18,18.18,-1,0,1.0,3,yes,no,yes,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,20.71,20.71,-1,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,22.18,22.18,-1,0,1.0,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,0,1,1,0,128,0.0,0,22.18,22.18,0,0,,1,no,no,no,6,90,32.4,0.0,22.2,42.6,99.0,3.3,9.2,13.9,1006.4,1001.6,22.0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,2,1,0,128,1.0,0,35.74,17.87,0,0,1.0,2,no,no,yes,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,88,2,3,1,128,3.0,2,186.35,93.18,87,1,1.3333333333333333,1,no,yes,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,65,4,2,0,128,2.0,5,324.86,81.22,64,1,1.0,1,yes,yes,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,48,2,1,0,128,1.0,0,35.19,17.6,48,1,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,47,3,1,0,128,1.0,0,52.08,17.36,47,1,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,47,3,1,0,128,1.0,0,52.08,17.36,47,1,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,25,1,1,0,128,1.0,1,39.03,39.03,25,0,1.0,1,no,yes,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,20,3,1,0,128,1.0,0,53.98,17.99,19,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,20,3,1,0,128,1.0,0,53.98,17.99,19,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,18,2,1,0,128,1.0,0,44.72,22.36,17,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,13,1,1,0,128,1.0,0,15.37,15.37,12,0,1.0,3,no,no,yes,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,13,5,1,0,128,1.0,0,90.67,18.13,12,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,9,1,2,2,128,2.0,1,91.37,91.37,8,0,2.0,1,yes,yes,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,5,1,2,0,128,0.0,0,57.9,57.9,4,0,,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,4,1,1,0,128,1.0,0,22.83,22.83,3,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,3,1,1,0,128,1.0,0,16.32,16.32,2,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,2,1,1,0,128,1.0,0,17.15,17.15,2,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,18.65,18.65,1,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,16.86,16.86,1,0,1.0,1,yes,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,16.13,16.13,1,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,17.68,17.68,0,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,1,2,1,0,128,0.0,0,45.97,22.99,0,0,,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,1,2,1,0,128,0.0,0,45.97,22.99,0,0,,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,18.13,18.13,0,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,2,1,0,128,1.0,0,39.62,19.81,0,0,1.0,1,no,no,no,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,0,1,1,0,128,1.0,0,22.64,22.64,-1,0,1.0,2,no,no,yes,6,90,31.8,0.0,21.2,42.3,26.0,1.7,9.2,13.4,1005.4,998.9,25.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,93,1,3,1,128,0.0,1,71.17,71.17,92,1,,1,no,yes,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,88,2,1,0,128,1.0,2,53.69,26.85,88,1,1.0,1,no,yes,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
cancelled,69,2,4,0,128,0.0,0,158.04,79.02,69,1,,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,69,2,5,0,128,0.0,0,350.21,175.11,69,1,,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
cancelled,69,2,4,0,128,0.0,0,163.49,81.75,69,1,,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,64,2,8,0,128,8.0,0,285.93,142.97,63,1,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,64,2,4,0,128,4.0,0,158.04,79.02,63,1,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,64,2,2,0,128,2.0,0,130.79,65.4,63,1,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,23,1,2,3,128,2.0,2,147.39,147.39,23,0,2.5,1,no,yes,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,21,3,2,2,128,2.0,0,252.18,84.06,21,0,2.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,21,1,1,0,128,1.0,0,18.0,18.0,20,0,1.0,1,yes,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,21,1,1,0,128,1.0,0,18.0,18.0,20,0,1.0,2,yes,no,yes,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,15,2,2,2,128,2.0,3,208.55,104.28,15,0,2.0,1,no,yes,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,15,1,1,0,128,1.0,0,16.82,16.82,14,0,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,14,3,1,0,128,1.0,0,84.79,28.26,14,0,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,13,2,2,1,128,2.0,0,153.41,76.71,12,0,1.5,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,6,4,1,0,128,1.0,0,68.19,17.05,6,0,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
checked_out,2,1,1,0,128,1.0,1,43.47,43.47,2,0,1.0,1,no,yes,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
checked_out,1,1,1,0,128,1.0,0,17.43,17.43,0,0,1.0,1,no,no,no,6,90,30.2,0.0,20.1,40.2,99.0,3.1,8.3,13.1,1003.4,999.6,23.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
